id,jd,gaia_mag,a_orb,e_orb,i_orb,Delta,R,alpha,H,G,gaia_mag_red,v
11252,2457156.978999709,17.983411825883802,5.139950347467722,0.03142150722096645,5.857316394292912,5.275860531000999,4.50803842675371,7.9004,10.71,0.15,11.102007247602923,11.302133935102926
11252,2457778.3261211133,18.43344966599617,5.139950347467722,0.03142150722096645,5.857316394292912,5.284274691172,5.85951480401559,8.3556,10.71,0.15,10.97921446004142,11.17934114754142
11252,2457584.064180244,18.691091296320078,5.139950347467722,0.03142150722096645,5.857316394292912,5.29470705987,4.896406248055151,10.6632,10.71,0.15,11.62249439455607,11.82262108205607
11252,2457156.72883964,18.251374476351273,5.139950347467722,0.03142150722096645,5.857316394292912,5.275833284848,4.50529206341885,7.865,10.71,0.15,11.371304408311895,11.571431095811894
11252,2457160.555116613,18.521382331018746,5.139950347467722,0.03142150722096645,5.857316394292912,5.2762480761,4.54863155942567,8.3872,10.71,0.15,11.620352495668335,11.820479183168334
11552,2457280.0335254,18.397330739368247,5.27811913690689,0.1541866551925301,14.67639981103323,5.952191418032,6.57192753106969,7.3709,10.14,0.15,10.43548246359822,10.63560915109822
11552,2457842.9766066717,18.274432880638486,5.27811913690689,0.1541866551925301,14.67639981103323,6.055527845333001,5.33838510587096,7.1395,10.14,0.15,10.726623352332568,10.926750039832568
11552,2457755.7813439285,18.080793745033425,5.27811913690689,0.1541866551925301,14.67639981103323,6.06489215806,5.3654412697686915,7.0983,10.14,0.15,10.518651103205958,10.71877779070596
11552,2457741.527057229,18.500405997070448,5.27811913690689,0.1541866551925301,14.67639981103323,6.06553352017,5.56193212688867,8.4706,10.14,0.15,10.859932537441097,11.060059224941096
11552,2457103.5716048074,17.985541688180625,5.27811913690689,0.1541866551925301,14.67639981103323,5.842648100955,5.70121426544378,9.892,10.14,0.15,10.372656223369514,10.572782910869517
11552,2457708.1238508467,18.246754202795426,5.27811913690689,0.1541866551925301,14.67639981103323,6.066056557316,6.099078303671218,9.4192,10.14,0.15,10.405900881299138,10.60602756879914
11552,2457511.6078568017,18.234708934444164,5.27811913690689,0.1541866551925301,14.67639981103323,6.041357425979,6.193700753392887,9.4391,10.14,0.15,10.3692851870953,10.569411874595302
11552,2457856.907591397,18.42968749729335,5.27811913690689,0.1541866551925301,14.67639981103323,6.053167540948,5.52068284972512,8.5382,10.14,0.15,10.809810031102169,11.009936718602168
11552,2457460.120928315,18.348328650190748,5.27811913690689,0.1541866551925301,14.67639981103323,6.027081906446,5.38210588266955,7.7283,10.14,0.15,10.793031995778492,10.993158683278494
11552,2456916.417579981,18.37748820235132,5.27811913690689,0.1541866551925301,14.67639981103323,5.690589777132,5.92932746297442,9.7424,10.14,0.15,10.736674625219813,10.936801312719817
11552,2457130.563820899,18.082959251532465,5.27811913690689,0.1541866551925301,14.67639981103323,5.861621307029001,6.14782966442854,9.2883,10.14,0.15,10.299261334733755,10.499388022233756
11552,2457892.4591776384,18.212706090111197,5.27811913690689,0.1541866551925301,14.67639981103323,6.046070780737,6.068594909033308,9.6777,10.14,0.15,10.389899212425293,10.590025899925292
11552,2457892.38522926,18.047828263961044,5.27811913690689,0.1541866551925301,14.67639981103323,6.0460871383870005,6.06743043436118,9.6787,10.14,0.15,10.225432225164317,10.425558912664318
11552,2457329.837349043,18.375784922122122,5.27811913690689,0.1541866551925301,14.67639981103323,5.976734200470999,5.847280176896501,9.6417,10.14,0.15,10.65869569189018,10.858822379390183
11552,2457279.857372925,18.44593367015181,5.27811913690689,0.1541866551925301,14.67639981103323,5.952099510953,6.57399924002224,7.355,10.14,0.15,10.483434505416064,10.683561192916066
11552,2456951.227375105,18.19455424062065,5.27811913690689,0.1541866551925301,14.67639981103323,5.721460975819,5.41217267415469,9.8614,10.14,0.15,10.740161319008612,10.940288006508613
